contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
637,Outdoors,,"27.031562, -112.086093",2024-12-06 17:45:51.196865,MockSource,Outdoors,USD,27.18,https://placeholder.url,6.73
265,Community,,"-30.235432, 25.2403",2024-12-06 23:30:51.188792,MockSource,Community,USD,9.1,https://placeholder.url,5.44
185,Gaming,,"-43.690679, -128.849944",2024-12-06 18:30:51.188792,MockSource,Gaming,USD,23.46,https://placeholder.url,12.41
850,Community,,"41.997612, 168.175759",2024-12-06 23:30:51.211163,MockSource,Community,USD,6.94,https://placeholder.url,7.43
572,Music,,"-42.749313, 146.147211",2024-12-06 22:45:51.196865,MockSource,Music,USD,102.01,https://placeholder.url,21.18
635,Film,,"36.399566, -116.549461",2024-12-06 13:00:51.196865,MockSource,Film,USD,27.17,https://placeholder.url,2.01
200,Community,,"57.486229, 12.209438",2024-12-06 20:15:51.188792,MockSource,Community,USD,12.43,https://placeholder.url,1.14
887,Workshops,,"7.610252, 58.322036",2024-12-08 20:00:51.211163,MockSource,Workshops,USD,33.82,https://placeholder.url,12.03
518,Networking,,"22.958272, 31.894506",2024-12-10 15:00:51.196865,MockSource,Networking,USD,93.97,https://placeholder.url,2.46
426,Film,,"-16.07601, 127.791143",2024-12-10 14:00:51.196865,MockSource,Film,USD,34.07,https://placeholder.url,1.15
98,Music,,"0.87208, 52.63352",2024-12-14 21:30:51.188792,MockSource,Music,USD,110.52,https://placeholder.url,13.61
38,Gaming,,"44.037344, -16.557348",2024-12-10 08:15:51.180090,MockSource,Gaming,USD,40.01,https://placeholder.url,6.65
358,Science,,"-19.924342, -126.324773",2024-12-12 21:30:51.196865,MockSource,Science,USD,54.05,https://placeholder.url,6.69
255,Theater,,"-61.59479, 118.484546",2024-12-09 15:00:51.188792,MockSource,Theater,USD,48.47,https://placeholder.url,8.1
755,Theater,,"-84.282664, 177.476274",2024-12-09 19:00:51.207160,MockSource,Theater,USD,57.93,https://placeholder.url,8.27
515,Music,,"-43.588344, 73.488209",2024-12-16 14:30:51.196865,MockSource,Music,USD,63.16,https://placeholder.url,10.41
650,Music,,"-74.33004, 39.583848",2024-12-09 08:00:51.205154,MockSource,Music,USD,41.6,https://placeholder.url,23.11
696,Theater,,"-80.082451, -136.662947",2024-12-09 19:15:51.205154,MockSource,Theater,USD,82.98,https://placeholder.url,9.51
838,Festivals,,"27.503695, 83.112564",2024-12-06 23:30:51.209162,MockSource,Festivals,USD,129.05,https://placeholder.url,26.19
898,Pets,,"48.332824, 60.917032",2024-12-08 10:00:51.211163,MockSource,Pets,USD,8.7,https://placeholder.url,11.74
205,Outdoors,,"14.785064, 26.348786",2024-12-12 16:00:51.188792,MockSource,Outdoors,USD,32.34,https://placeholder.url,14.48
527,Science,,"46.212341, 95.523729",2024-12-11 22:00:51.196865,MockSource,Science,USD,43.22,https://placeholder.url,15.01
913,Workshops,,"70.28293, -104.771708",2024-12-10 14:45:51.211163,MockSource,Workshops,USD,39.05,https://placeholder.url,15.74
943,Festivals,,"-88.119945, 94.011002",2024-12-06 08:30:51.213165,MockSource,Festivals,USD,99.69,https://placeholder.url,28.95
720,Wellness,,"-84.977982, -24.64937",2024-12-08 22:15:51.207160,MockSource,Wellness,USD,22.66,https://placeholder.url,12.28
671,Wellness,,"-7.020817, -88.278436",2024-12-11 17:30:51.205154,MockSource,Wellness,USD,30.82,https://placeholder.url,2.03
829,Charity,,"42.57453, -130.579439",2024-12-12 09:45:51.209162,MockSource,Charity,USD,21.8,https://placeholder.url,3.68
710,Virtual,,"51.423919, 39.623789",2024-12-06 13:45:51.207160,MockSource,Virtual,USD,2.46,https://placeholder.url,11.73
452,Outdoors,,"-68.741576, -122.250112",2024-12-10 22:15:51.196865,MockSource,Outdoors,USD,40.06,https://placeholder.url,17.52
156,Science,,"17.385769, -0.606792",2024-12-10 19:45:51.188792,MockSource,Science,USD,27.13,https://placeholder.url,9.71
227,Charity,,"-42.588575, -95.272466",2024-12-11 11:00:51.188792,MockSource,Charity,USD,30.27,https://placeholder.url,10.64
914,Music,,"74.577077, -14.02937",2024-12-06 21:00:51.211163,MockSource,Music,USD,68.66,https://placeholder.url,33.68
982,Wellness,,"42.757984, 91.173139",2024-12-06 08:15:51.213165,MockSource,Wellness,USD,17.77,https://placeholder.url,15.79
860,Theater,,"54.941544, -28.713297",2024-12-09 17:45:51.211163,MockSource,Theater,USD,121.44,https://placeholder.url,3.85
39,Music,,"22.291095, 132.762683",2024-12-06 20:15:51.180090,MockSource,Music,USD,38.03,https://placeholder.url,72.89
50,Workshops,,"58.202805, -145.583872",2024-12-13 19:30:51.180090,MockSource,Workshops,USD,34.61,https://placeholder.url,1.68
624,Outdoors,,"-19.875717, 119.576697",2024-12-13 15:45:51.196865,MockSource,Outdoors,USD,38.75,https://placeholder.url,7.09
67,Holiday,,"58.618806, 78.605095",2024-12-12 17:00:51.188438,MockSource,Holiday,USD,17.4,https://placeholder.url,8.18
165,Sports,,"34.163561, -142.214914",2024-12-09 20:30:51.188792,MockSource,Sports,USD,116.12,https://placeholder.url,11.84
574,Festivals,,"41.445096, 51.745973",2024-12-07 21:15:51.196865,MockSource,Festivals,USD,102.51,https://placeholder.url,65.78
546,Nightlife,,"-27.569501, -50.748643",2024-12-10 15:00:51.196865,MockSource,Nightlife,USD,18.74,https://placeholder.url,15.68
129,Workshops,,"-48.26405, -49.02369",2024-12-07 13:45:51.188792,MockSource,Workshops,USD,15.23,https://placeholder.url,18.11
361,Pets,,"20.000107, 90.375329",2024-12-06 19:00:51.196865,MockSource,Pets,USD,45.47,https://placeholder.url,18.97
956,Gaming,,"-67.128797, 168.707798",2024-12-09 21:15:51.213165,MockSource,Gaming,USD,14.71,https://placeholder.url,16.12
459,Gaming,,"-39.889626, -171.301851",2024-12-13 13:15:51.196865,MockSource,Gaming,USD,24.13,https://placeholder.url,5.12
430,Music,,"45.62555, 38.307994",2024-12-10 09:00:51.196865,MockSource,Music,USD,145.06,https://placeholder.url,18.78
70,Workshops,,"-49.339932, 147.937852",2024-12-14 19:30:51.188792,MockSource,Workshops,USD,42.47,https://placeholder.url,0.65
403,Exhibitions,,"29.225718, -91.390041",2024-12-14 21:30:51.196865,MockSource,Exhibitions,USD,84.65,https://placeholder.url,2.48
670,Pets,,"-69.44335, -127.959065",2024-12-06 22:45:51.205154,MockSource,Pets,USD,38.44,https://placeholder.url,22.36
352,Outdoors,,"-79.464367, -10.396547",2024-12-07 22:30:51.196865,MockSource,Outdoors,USD,94.86,https://placeholder.url,26.71
377,Virtual,,"23.881655, -91.889578",2024-12-13 22:30:51.196865,MockSource,Virtual,USD,23.84,https://placeholder.url,4.82
877,Pets,,"-4.8532, -118.666346",2024-12-08 12:45:51.211163,MockSource,Pets,USD,32.1,https://placeholder.url,18.95
866,Networking,,"13.376366, -116.463011",2024-12-13 10:30:51.211163,MockSource,Networking,USD,18.78,https://placeholder.url,3.03
190,Exhibitions,,"32.492333, -87.277828",2024-12-06 17:15:51.188792,MockSource,Exhibitions,USD,99.7,https://placeholder.url,22.35
678,Family,,"3.706731, 21.734211",2024-12-06 15:45:51.205154,MockSource,Family,USD,55.75,https://placeholder.url,21.97
114,Music,,"43.119333, -127.391233",2024-12-06 18:45:51.188792,MockSource,Music,USD,113.03,https://placeholder.url,44.29
12,Theater,,"74.397609, 11.870217",2024-12-15 09:30:51.180090,MockSource,Theater,USD,90.69,https://placeholder.url,12.27
669,Festivals,,"-37.094085, -178.379109",2024-12-11 22:30:51.205154,MockSource,Festivals,USD,56.17,https://placeholder.url,76.51
107,Festivals,,"6.046573, -39.870444",2024-12-11 20:15:51.188792,MockSource,Festivals,USD,74.54,https://placeholder.url,57.89
859,Music,,"-32.158152, 148.381623",2024-12-09 22:30:51.211163,MockSource,Music,USD,69.4,https://placeholder.url,91.28
550,Festivals,,"-54.976991, -118.029973",2024-12-10 19:45:51.196865,MockSource,Festivals,USD,50.23,https://placeholder.url,31.01
690,Holiday,,"-86.931925, 179.760472",2024-12-15 18:30:51.205154,MockSource,Holiday,USD,66.48,https://placeholder.url,8.48
509,Holiday,,"4.362473, 23.842269",2024-12-08 17:45:51.196865,MockSource,Holiday,USD,37.54,https://placeholder.url,21.94
461,Networking,,"-18.787996, -159.819055",2024-12-09 18:15:51.196865,MockSource,Networking,USD,139.87,https://placeholder.url,7.29
46,Music,,"-62.366962, 11.06983",2024-12-08 14:00:51.180090,MockSource,Music,USD,107.94,https://placeholder.url,53.67
555,Family,,"-11.75868, 29.580049",2024-12-15 15:00:51.196865,MockSource,Family,USD,76.52,https://placeholder.url,16.11
99,Holiday,,"-67.078702, -72.355193",2024-12-06 20:00:51.188792,MockSource,Holiday,USD,7.24,https://placeholder.url,19.37
562,Wellness,,"-63.500342, 144.660895",2024-12-15 14:00:51.196865,MockSource,Wellness,USD,26.2,https://placeholder.url,5.24
90,Science,,"-36.369626, 132.135604",2024-12-15 17:15:51.188792,MockSource,Science,USD,74.24,https://placeholder.url,17.15
967,Nightlife,,"-77.40429, -173.086327",2024-12-16 20:15:51.213165,MockSource,Nightlife,USD,79.89,https://placeholder.url,0.73
851,Outdoors,,"40.220468, 68.43055",2024-12-16 12:15:51.211163,MockSource,Outdoors,USD,97.46,https://placeholder.url,9.67
120,Workshops,,"-33.512872, -7.996431",2024-12-09 23:30:51.188792,MockSource,Workshops,USD,36.93,https://placeholder.url,20.08
840,Virtual,,"-24.965127, 93.422435",2024-12-13 17:15:51.209162,MockSource,Virtual,USD,4.2,https://placeholder.url,17.05
365,Pets,,"10.447024, 165.380171",2024-12-14 15:30:51.196865,MockSource,Pets,USD,20.52,https://placeholder.url,13.85
231,Music,,"-77.329756, -128.126788",2024-12-06 22:15:51.188792,MockSource,Music,USD,140.25,https://placeholder.url,30.49
202,Workshops,,"3.256507, -109.337022",2024-12-06 12:45:51.188792,MockSource,Workshops,USD,12.22,https://placeholder.url,19.99
275,Festivals,,"43.244745, -36.794527",2024-12-06 19:15:51.188792,MockSource,Festivals,USD,138.79,https://placeholder.url,69.46
717,Festivals,,"61.034417, -27.087232",2024-12-22 14:00:51.207160,MockSource,Festivals,USD,50.56,https://placeholder.url,3.64
314,Festivals,,"-84.371076, -50.319021",2024-12-10 12:15:51.188792,MockSource,Festivals,USD,103.68,https://placeholder.url,45.1
712,Music,,"-67.583721, 69.979422",2024-12-11 11:15:51.207160,MockSource,Music,USD,125.48,https://placeholder.url,30.17
688,Festivals,,"-15.645272, -26.97438",2024-12-12 12:00:51.205154,MockSource,Festivals,USD,126.03,https://placeholder.url,56.07
159,Networking,,"52.090192, -174.229448",2024-12-07 13:30:51.188792,MockSource,Networking,USD,82.68,https://placeholder.url,91.94
935,Holiday,,"-78.583882, -15.6179",2024-12-07 13:15:51.213165,MockSource,Holiday,USD,58.22,https://placeholder.url,55.94
450,Holiday,,"-48.112493, -38.70744",2024-12-07 12:30:51.196865,MockSource,Holiday,USD,67.74,https://placeholder.url,77.37
80,Family,,"44.278946, -65.67276",2024-12-07 12:30:51.188792,MockSource,Family,USD,40.8,https://placeholder.url,38.66
51,Music,,"56.386192, -51.304352",2025-01-01 19:15:51.180090,MockSource,Music,USD,81.88,https://placeholder.url,8.36
194,Nightlife,,"89.140475, -7.619949",2024-12-07 16:30:51.188792,MockSource,Nightlife,USD,45.44,https://placeholder.url,97.94
321,Science,,"50.542609, -14.618125",2024-12-07 17:30:51.188792,MockSource,Science,USD,63.92,https://placeholder.url,96.9
625,Networking,,"-34.530699, 4.327685",2024-12-12 22:30:51.196865,MockSource,Networking,USD,91.17,https://placeholder.url,24.4
558,Charity,,"6.639571, -175.457284",2024-12-15 17:00:51.196865,MockSource,Charity,USD,16.8,https://placeholder.url,9.4
835,Holiday,,"84.777033, 96.505517",2024-12-17 12:45:51.209162,MockSource,Holiday,USD,80.26,https://placeholder.url,12.02
418,Exhibitions,,"46.218967, 134.32146",2024-12-16 22:00:51.196865,MockSource,Exhibitions,USD,25.47,https://placeholder.url,6.77
805,Wellness,,"-53.972435, -137.22122",2024-12-07 08:45:51.209162,MockSource,Wellness,USD,68.07,https://placeholder.url,33.98
606,Sports,,"38.238361, -104.899417",2024-12-09 14:15:51.196865,MockSource,Sports,USD,38.91,https://placeholder.url,25.19
41,Holiday,,"16.812261, 6.63418",2024-12-07 19:45:51.180090,MockSource,Holiday,USD,70.44,https://placeholder.url,47.68
695,Music,,"8.537492, -126.855195",2024-12-06 15:30:51.205154,MockSource,Music,USD,144.79,https://placeholder.url,86.89
544,Workshops,,"-35.431905, -47.174817",2024-12-17 18:15:51.196865,MockSource,Workshops,USD,38.39,https://placeholder.url,11.7
958,Wellness,,"-77.061553, -16.294129",2024-12-07 21:15:51.213165,MockSource,Wellness,USD,31.21,https://placeholder.url,72.77
92,Holiday,,"-24.414938, 169.485465",2024-12-07 22:15:51.188792,MockSource,Holiday,USD,61.08,https://placeholder.url,95.59
184,Community,,"-75.012107, 90.999858",2024-12-06 16:00:51.188792,MockSource,Community,USD,5.07,https://placeholder.url,24.89
808,Film,,"-79.218938, 175.852085",2024-12-07 23:30:51.209162,MockSource,Film,USD,36.71,https://placeholder.url,67.48
119,Conferences,,"-31.313132, 37.023966",2024-12-06 22:00:51.188792,MockSource,Conferences,USD,479.22,https://placeholder.url,1.87
215,Holiday,,"30.371446, -31.408328",2024-12-06 18:15:51.188792,MockSource,Holiday,USD,17.62,https://placeholder.url,27.33
853,Music,,"-81.319641, -169.461154",2024-12-06 10:45:51.211163,MockSource,Music,USD,142.96,https://placeholder.url,46.81
772,Charity,,"-51.704362, -95.528084",2024-12-07 13:15:51.207160,MockSource,Charity,USD,25.84,https://placeholder.url,36.86
915,Family,,"-36.397977, -122.190353",2024-12-09 21:30:51.211163,MockSource,Family,USD,4.22,https://placeholder.url,19.59
105,Nightlife,,"71.381998, -75.958554",2024-12-13 18:00:51.188792,MockSource,Nightlife,USD,65.48,https://placeholder.url,20.57
831,Science,,"87.489807, -86.560857",2024-12-07 17:30:51.209162,MockSource,Science,USD,30.34,https://placeholder.url,51.64
263,Theater,,"-59.002816, -36.005299",2024-12-06 23:45:51.188792,MockSource,Theater,USD,62.73,https://placeholder.url,41.43
419,Charity,,"74.062955, 104.469713",2024-12-06 23:45:51.196865,MockSource,Charity,USD,33.56,https://placeholder.url,94.39
815,Charity,,"58.827745, 50.960471",2024-12-06 23:30:51.209162,MockSource,Charity,USD,35.93,https://placeholder.url,58.65
730,Wellness,,"-33.603377, -146.514416",2024-12-06 23:30:51.207160,MockSource,Wellness,USD,40.83,https://placeholder.url,51.51
370,Networking,,"60.335067, -95.557639",2024-12-06 23:30:51.196865,MockSource,Networking,USD,85.13,https://placeholder.url,46.09
496,Networking,,"-54.593938, -46.874835",2024-12-06 23:30:51.196865,MockSource,Networking,USD,37.55,https://placeholder.url,53.38
600,Family,,"49.443714, 142.194189",2024-12-06 23:30:51.196865,MockSource,Family,USD,68.43,https://placeholder.url,49.0
223,Holiday,,"86.558225, 44.01219",2024-12-11 22:00:51.188792,MockSource,Holiday,USD,66.52,https://placeholder.url,29.87
779,Exhibitions,,"-28.530077, -164.030818",2024-12-06 22:45:51.209162,MockSource,Exhibitions,USD,95.25,https://placeholder.url,73.92
512,Holiday,,"-45.163018, 68.917679",2024-12-06 22:45:51.196865,MockSource,Holiday,USD,31.98,https://placeholder.url,81.13
480,Workshops,,"-0.7389, -176.660544",2024-12-06 22:45:51.196865,MockSource,Workshops,USD,49.15,https://placeholder.url,97.37
298,Outdoors,,"-6.449387, -7.632851",2024-12-13 10:15:51.188792,MockSource,Outdoors,USD,80.84,https://placeholder.url,23.1
702,Nightlife,,"16.030992, -9.792711",2024-12-06 22:30:51.205154,MockSource,Nightlife,USD,41.08,https://placeholder.url,46.06
552,Theater,,"10.811947, -140.276851",2024-12-06 22:30:51.196865,MockSource,Theater,USD,94.87,https://placeholder.url,42.95
668,Family,,"-35.967784, -42.543677",2024-12-06 22:15:51.205154,MockSource,Family,USD,57.16,https://placeholder.url,34.87
854,Sports,,"-70.539668, 145.601033",2024-12-06 22:45:51.211163,MockSource,Sports,USD,170.48,https://placeholder.url,16.24
727,Nightlife,,"-4.681758, 128.821281",2024-12-06 22:00:51.207160,MockSource,Nightlife,USD,87.35,https://placeholder.url,80.67
590,Workshops,,"27.210337, 113.453567",2024-12-06 22:00:51.196865,MockSource,Workshops,USD,34.38,https://placeholder.url,33.63
894,Wellness,,"44.818357, -157.625628",2024-12-06 22:00:51.211163,MockSource,Wellness,USD,36.25,https://placeholder.url,46.62
61,Workshops,,"72.478777, 125.923807",2024-12-06 21:45:51.188438,MockSource,Workshops,USD,48.43,https://placeholder.url,66.67
855,Exhibitions,,"-10.938704, -93.922865",2024-12-06 21:30:51.211163,MockSource,Exhibitions,USD,47.21,https://placeholder.url,71.4
499,Outdoors,,"81.167486, 129.637764",2024-12-06 21:30:51.196865,MockSource,Outdoors,USD,80.08,https://placeholder.url,33.48
79,Community,,"77.947451, -62.653489",2024-12-06 12:30:51.188792,MockSource,Community,USD,1.97,https://placeholder.url,28.1
554,Wellness,,"-25.796991, 16.059465",2024-12-06 20:30:51.196865,MockSource,Wellness,USD,57.63,https://placeholder.url,63.47
386,Workshops,,"-12.871585, 165.889375",2024-12-06 20:30:51.196865,MockSource,Workshops,USD,48.03,https://placeholder.url,32.7
869,Science,,"-83.301101, -0.688342",2024-12-06 20:30:51.211163,MockSource,Science,USD,91.81,https://placeholder.url,47.34
814,Wellness,,"67.125415, -88.3371",2024-12-06 20:15:51.209162,MockSource,Wellness,USD,33.62,https://placeholder.url,57.88
325,Outdoors,,"16.500455, -66.02468",2024-12-06 20:15:51.188792,MockSource,Outdoors,USD,92.68,https://placeholder.url,69.83
784,Theater,,"2.683272, -149.390737",2024-12-06 19:45:51.209162,MockSource,Theater,USD,56.49,https://placeholder.url,52.85
49,Theater,,"46.79686, 56.574077",2024-12-13 15:30:51.180090,MockSource,Theater,USD,86.41,https://placeholder.url,24.53
787,Film,,"-46.436377, 39.015804",2024-12-17 15:45:51.209162,MockSource,Film,USD,13.13,https://placeholder.url,7.84
983,Exhibitions,,"-36.014266, -3.826419",2024-12-06 19:15:51.213165,MockSource,Exhibitions,USD,68.24,https://placeholder.url,97.11
760,Family,,"3.113322, -61.775269",2024-12-06 19:00:51.207160,MockSource,Family,USD,76.94,https://placeholder.url,39.69
465,Networking,,"42.765894, 53.864286",2024-12-06 19:00:51.196865,MockSource,Networking,USD,87.54,https://placeholder.url,85.38
413,Science,,"66.519397, -21.816897",2024-12-06 18:45:51.196865,MockSource,Science,USD,47.6,https://placeholder.url,94.01
792,Pets,,"-12.872212, -147.614656",2024-12-17 14:45:51.209162,MockSource,Pets,USD,14.96,https://placeholder.url,12.14
173,Nightlife,,"14.153199, 147.075741",2024-12-06 18:15:51.188792,MockSource,Nightlife,USD,68.28,https://placeholder.url,64.6
214,Holiday,,"-24.256155, -128.184865",2024-12-06 18:00:51.188792,MockSource,Holiday,USD,81.51,https://placeholder.url,94.42
28,Sports,,"36.290247, -21.157334",2024-12-06 18:00:51.180090,MockSource,Sports,USD,34.48,https://placeholder.url,45.57
675,Family,,"64.275326, 12.831758",2024-12-06 18:00:51.205154,MockSource,Family,USD,56.06,https://placeholder.url,52.56
906,Wellness,,"55.27822, -108.778694",2024-12-06 18:00:51.211163,MockSource,Wellness,USD,75.46,https://placeholder.url,58.95
774,Charity,,"-87.462086, 125.009878",2024-12-07 13:15:51.207160,MockSource,Charity,USD,7.34,https://placeholder.url,93.52
308,Family,,"-37.139151, 109.959335",2024-12-14 19:30:51.188792,MockSource,Family,USD,54.94,https://placeholder.url,21.53
591,Workshops,,"-30.09485, 4.567599",2024-12-06 17:45:51.196865,MockSource,Workshops,USD,35.3,https://placeholder.url,62.01
74,Science,,"-18.383113, 35.240529",2024-12-06 17:30:51.188792,MockSource,Science,USD,71.03,https://placeholder.url,80.81
175,Charity,,"-21.680291, 119.259192",2024-12-06 17:30:51.188792,MockSource,Charity,USD,35.19,https://placeholder.url,98.68
612,Gaming,,"-24.914382, -145.919938",2024-12-07 17:00:51.196865,MockSource,Gaming,USD,15.2,https://placeholder.url,45.96
477,Community,,"-52.085729, 27.944878",2024-12-07 17:15:51.196865,MockSource,Community,USD,7.64,https://placeholder.url,74.13
615,Outdoors,,"40.188379, -88.811695",2024-12-06 17:15:51.196865,MockSource,Outdoors,USD,70.74,https://placeholder.url,44.58
763,Pets,,"43.64732, -9.800432",2024-12-06 17:15:51.207160,MockSource,Pets,USD,46.84,https://placeholder.url,51.95
632,Workshops,,"-69.203501, -174.908358",2024-12-06 17:15:51.196865,MockSource,Workshops,USD,31.61,https://placeholder.url,89.48
396,Gaming,,"-21.394252, 108.314631",2024-12-06 17:00:51.196865,MockSource,Gaming,USD,32.77,https://placeholder.url,33.73
725,Theater,,"65.242969, -144.277609",2024-12-06 17:00:51.207160,MockSource,Theater,USD,75.74,https://placeholder.url,56.5
493,Community,,"7.688641, 13.059943",2024-12-07 08:45:51.196865,MockSource,Community,USD,4.14,https://placeholder.url,98.6
846,Community,,"24.028257, -163.468372",2024-12-07 19:30:51.209162,MockSource,Community,USD,5.04,https://placeholder.url,68.65
528,Theater,,"77.627498, -53.866168",2024-12-06 16:15:51.196865,MockSource,Theater,USD,52.91,https://placeholder.url,75.2
769,Community,,"80.440456, -21.05862",2024-12-17 22:15:51.207160,MockSource,Community,USD,5.05,https://placeholder.url,14.41
355,Family,,"61.206154, -142.377391",2024-12-06 15:45:51.196865,MockSource,Family,USD,46.77,https://placeholder.url,46.34
746,Science,,"83.70063, -164.345602",2024-12-06 15:45:51.207160,MockSource,Science,USD,32.27,https://placeholder.url,73.61
375,Sports,,"61.596365, -26.512386",2024-12-06 15:45:51.196865,MockSource,Sports,USD,60.85,https://placeholder.url,90.54
631,Networking,,"70.58707, 109.717665",2024-12-06 23:30:51.196865,MockSource,Networking,USD,147.24,https://placeholder.url,28.88
607,Wellness,,"47.668897, 34.287204",2024-12-06 15:45:51.196865,MockSource,Wellness,USD,64.94,https://placeholder.url,40.05
862,Music,,"-5.581533, -34.343916",2024-12-31 18:00:51.211163,MockSource,Music,USD,134.18,https://placeholder.url,0.45
470,Community,,"11.588847, 88.120966",2024-12-07 21:15:51.196865,MockSource,Community,USD,8.5,https://placeholder.url,67.76
40,Workshops,,"-79.760938, 49.445944",2024-12-06 15:15:51.180090,MockSource,Workshops,USD,40.16,https://placeholder.url,58.63
302,Conferences,,"26.673381, -130.669849",2024-12-06 10:00:51.188792,MockSource,Conferences,USD,365.66,https://placeholder.url,9.96
410,Virtual,,"-32.43347, 104.098308",2024-12-06 22:15:51.196865,MockSource,Virtual,USD,21.97,https://placeholder.url,59.13
699,Virtual,,"-13.927912, 20.211389",2024-12-06 15:00:51.205154,MockSource,Virtual,USD,38.6,https://placeholder.url,33.9
868,Holiday,,"6.108462, 130.813487",2024-12-06 15:00:51.211163,MockSource,Holiday,USD,90.86,https://placeholder.url,96.68
897,Virtual,,"36.564799, -120.212501",2024-12-06 15:00:51.211163,MockSource,Virtual,USD,48.72,https://placeholder.url,38.7
328,Gaming,,"17.294012, 92.609946",2024-12-06 14:45:51.188792,MockSource,Gaming,USD,48.35,https://placeholder.url,73.03
872,Holiday,,"-45.072628, 53.22599",2024-12-06 14:45:51.211163,MockSource,Holiday,USD,44.03,https://placeholder.url,60.09
586,Music,,"33.032277, 149.994089",2024-12-16 22:00:51.196865,MockSource,Music,USD,91.21,https://placeholder.url,69.96
693,Theater,,"-31.671774, 103.093477",2024-12-06 13:45:51.205154,MockSource,Theater,USD,59.7,https://placeholder.url,93.3
469,Gaming,,"-61.976255, -144.496657",2024-12-06 13:30:51.196865,MockSource,Gaming,USD,52.17,https://placeholder.url,50.25
734,Networking,,"65.238627, -44.741752",2024-12-06 13:30:51.207160,MockSource,Networking,USD,58.48,https://placeholder.url,85.24
997,Workshops,,"-0.245625, 36.645212",2024-12-06 13:30:51.213165,MockSource,Workshops,USD,39.69,https://placeholder.url,64.49
404,Virtual,,"-77.735077, -44.059183",2024-12-07 23:30:51.196865,MockSource,Virtual,USD,11.01,https://placeholder.url,59.93
85,Virtual,,"-59.763986, 179.275534",2024-12-06 20:30:51.188792,MockSource,Virtual,USD,25.14,https://placeholder.url,76.41
506,Nightlife,,"42.651024, -147.739647",2024-12-06 13:00:51.196865,MockSource,Nightlife,USD,45.81,https://placeholder.url,73.18
